,reviewer_id,listing_id,polarity
124,1465079,13188,0.6385642135642136
125,1669696,13188,0.7383333333333334
126,1752644,13188,0.65625
127,2043709,13188,0.8083333333333333
128,2362772,13188,0.6569444444444444
129,2811822,13188,0.6211947278911565
130,4914668,13188,0.7054811507936508
131,5100398,13188,0.7493303571428571
132,5124886,13188,0.7291666666666666
133,5745192,13188,0.6458333333333333
134,5872845,13188,0.815
135,8093682,13188,0.7072420634920635
136,11628848,13188,0.740625
137,13351666,13188,0.8745
138,14225775,13188,0.6833333333333333
139,14752630,13188,0.6996536796536796
140,20891100,13188,0.7333333333333333
141,22258811,13188,0.6409895833333333
142,27952603,13188,0.5
143,40708930,13188,0.7175
144,42706927,13188,0.6274358974358974
145,50484396,13188,0.825
146,52050840,13188,0.6598484848484849
147,60279496,13188,0.6283333333333334
148,104018922,13188,0.671969696969697
149,130600446,13188,0.75
150,178232355,13188,0.7605442176870748
151,179647441,13188,1.0
152,188626761,13188,0.6104166666666667
153,214834001,13188,0.8277777777777777
154,273838774,13188,0.7619047619047619
155,7439,3932791,0.8075
156,14800549,3932791,0.653125
157,39388592,3932791,0.6926666666666667
158,110224378,3932791,0.65
159,3580382,3932791,0.7258333333333333
160,5549712,3932791,0.693
161,26720914,3932791,0.5
162,1743702,3932791,0.6613636363636364
163,16974082,3932791,0.5574074074074074
164,16178258,3932791,0.8833333333333333
165,5057475,3932791,0.7
166,52765316,3932791,0.7666666666666666
167,30668596,3932791,0.6216025641025641
168,10899186,3932791,0.7
169,24143226,3932791,0.625
170,1140661,3932791,0.8216666666666667
171,2537319,3932791,0.7179166666666666
172,3034489,3932791,0.746
173,3753297,3932791,0.6407407407407407
174,4810132,3932791,0.7666666666666666
175,5777078,3932791,0.6925
176,6027142,3932791,0.7075
177,7174423,3932791,0.7215625
178,7841621,3932791,0.6277604166666666
179,8439740,3932791,0.7479166666666667
180,10263303,3932791,1.0
181,10968408,3932791,0.6958333333333333
182,11885445,3932791,0.75
183,12776513,3932791,0.5784090909090909
184,12907507,3932791,0.7726666666666666
185,25566932,3932791,0.7537037037037038
186,25821684,3932791,0.6054166666666667
187,34225812,3932791,0.875
188,34802176,3932791,0.4888541666666667
189,38359253,3932791,0.6152777777777778
190,40718500,3932791,0.6173905723905724
191,45757295,3932791,0.5
192,48223350,3932791,0.85
193,50933997,3932791,0.75
194,52944085,3932791,0.5808248299319728
195,54439856,3932791,0.8
196,58066544,3932791,0.8
197,64215054,3932791,0.95
198,76239152,3932791,0.6444444444444445
199,108513233,3932791,0.6944444444444444
200,113597046,3932791,0.6722222222222223
201,227655280,3932791,0.859375
202,70714,77157,0.7295
203,397731,77157,0.680625
204,276429,77157,0.7315735930735932
205,5125860,77157,0.7552083333333333
206,47134381,77157,0.6351587301587301
207,35235408,77157,0.5
208,1851568,77157,0.673611111111111
209,63488,77157,0.5761904761904761
210,180470,77157,0.55
211,214887,77157,0.453125
212,248851,77157,0.708
213,327040,77157,0.5962916666666667
214,511939,77157,0.7446986607142857
215,720942,77157,0.7183333333333333
216,780479,77157,0.6541666666666667
217,782010,77157,0.8
218,791723,77157,0.6729196729196728
219,1099465,77157,0.6933673469387756
220,1279664,77157,0.5473214285714286
221,1401996,77157,0.8
222,1449243,77157,0.7904761904761904
223,1751361,77157,0.7016666666666667
224,1812673,77157,0.85
225,2361684,77157,0.6365740740740741
226,2520978,77157,0.7125
227,2647769,77157,0.8781944444444445
228,2989555,77157,0.7178571428571429
229,3256509,77157,0.6875
230,3526066,77157,0.6625
231,3704123,77157,0.7474431818181818
232,3824811,77157,0.7333333333333334
233,4045094,77157,0.61875
234,4836254,77157,0.58125
235,5032750,77157,0.6992063492063493
236,5404984,77157,0.6814285714285715
237,5666470,77157,0.6517857142857143
238,7443657,77157,0.6703703703703704
239,7790640,77157,0.675
240,9942318,77157,0.6855555555555556
241,11814797,77157,1.0
242,12833876,77157,0.771
243,12984599,77157,0.6381041666666667
244,14800549,77157,0.734375
245,19917513,77157,0.78125
246,20610777,77157,0.5970588235294118
247,21343583,77157,0.7597222222222222
248,21576074,77157,0.8375
249,22657299,77157,0.61953125
250,24594014,77157,0.69125
251,24883829,77157,0.78125
252,25347642,77157,0.5
253,25553989,77157,0.7201388888888889
254,25860117,77157,0.7083333333333334
255,29014961,77157,0.7261904761904762
256,30437032,77157,0.6436664578111947
257,35038641,77157,0.5715064102564102
258,38796496,77157,0.8472222222222223
259,39388592,77157,0.7308333333333333
260,42241250,77157,0.7188636363636364
261,42611726,77157,0.7313492063492064
262,43226619,77157,0.7216435185185185
263,46258277,77157,0.658625
264,51455439,77157,0.8051388888888888
265,53429818,77157,0.6410714285714285
266,64336918,77157,0.7506696428571429
267,65121298,77157,0.75
268,68264567,77157,0.6578571428571429
269,68480506,77157,0.8033333333333333
270,69095270,77157,0.75
271,71405496,77157,0.696525974025974
272,71547744,77157,0.78
273,78241945,77157,0.5345
274,78910758,77157,0.7619047619047619
275,82413260,77157,0.75
276,101662184,77157,0.7125
277,103017642,77157,0.9
278,106824224,77157,0.7589285714285714
279,110089455,77157,0.6918939393939394
280,114655146,77157,0.6833333333333333
281,116743149,77157,0.8583333333333334
282,139088197,77157,0.7245833333333334
283,139135301,77157,0.8049999999999999
284,140489409,77157,0.6770833333333334
285,141854288,77157,0.6875
286,173571782,77157,0.66875
287,190179923,77157,0.6875
288,192461027,77157,0.5816220238095238
289,210461940,77157,0.5
290,310076294,77157,0.7575000000000001
291,70714,5471844,0.740952380952381
292,7857497,5471844,0.7155555555555556
293,38259968,5471844,0.6947083333333334
294,93464104,5471844,0.7125
295,1838367,5471844,0.7625
296,3526066,5471844,0.6517857142857143
297,1956,5471844,0.5
298,2447621,5471844,0.6641666666666667
299,3731313,5471844,0.7386904761904762
300,5789738,5471844,0.7564583333333333
301,17982277,5471844,0.6597222222222222
302,5382456,5471844,0.6381666666666667
303,128111733,5471844,1.0
304,43042825,5471844,0.5913690476190476
305,29051414,5471844,0.757337962962963
306,32216430,5471844,0.6666666666666666
307,20918607,5471844,0.5916666666666667
308,21591663,5471844,0.6577083333333333
309,56384113,5471844,0.61828125
310,118975910,5471844,0.8
311,195229280,5471844,0.7293452380952381
312,1559572,5471844,0.7625
313,2589828,5471844,0.575
314,3964439,5471844,0.825
315,4804455,5471844,0.665
316,6371612,5471844,0.5516025641025641
317,12359610,5471844,0.6146666666666667
318,17663176,5471844,0.7312962962962963
319,19078592,5471844,0.5976666666666667
320,19340615,5471844,0.69125
321,27113412,5471844,0.6619047619047619
322,32541938,5471844,0.8125
323,41535738,5471844,0.6098148148148148
324,44440907,5471844,0.7553571428571428
325,46776223,5471844,0.6918872549019608
326,48066438,5471844,0.725625
327,48299093,5471844,0.6666666666666666
328,51000890,5471844,0.825
329,57652831,5471844,0.7958333333333334
330,57660103,5471844,0.5777777777777777
331,62700121,5471844,0.6944444444444444
332,69216239,5471844,0.6388888888888888
333,72437131,5471844,0.6807407407407408
334,74605321,5471844,0.711111111111111
335,83933835,5471844,0.6953787878787879
336,100483953,5471844,1.0
337,101746863,5471844,0.7495833333333333
338,125073609,5471844,0.6691666666666667
339,129010867,5471844,0.5676754385964913
340,136172070,5471844,0.6513888888888889
341,149205425,5471844,0.7312465991762865
342,151876495,5471844,0.7166666666666667
343,155792623,5471844,0.7176666666666667
344,164359959,5471844,0.6737500000000001
345,167470640,5471844,0.7666666666666666
346,170576584,5471844,0.73125
347,246228931,5471844,0.7875
348,246364083,5471844,0.6345833333333334
349,263552279,5471844,0.64625
350,474045,1995592,0.5
351,3048279,1995592,0.7166666666666667
352,13243894,1995592,0.825
353,49280186,1995592,0.7179924242424243
354,8881344,1995592,0.71875
355,18578629,1995592,0.5
356,2850628,1995592,0.68125
357,3055919,1995592,0.7571428571428571
358,3297326,1995592,0.6833333333333333
359,3521779,1995592,0.5976190476190476
360,4209059,1995592,0.6399278846153846
361,5057475,1995592,0.7841666666666667
362,5088493,1995592,0.5765625
363,5179177,1995592,0.7472222222222222
364,6774511,1995592,0.6870535714285715
365,8848521,1995592,0.5
366,18037490,1995592,0.7211111111111111
367,20533292,1995592,0.6081018518518518
368,23301693,1995592,0.65
369,27080953,1995592,0.5
370,33079250,1995592,0.75
371,40827312,1995592,0.6456018518518518
372,45118772,1995592,0.6036111111111111
373,94257747,1995592,0.6048611111111111
374,102514904,1995592,0.6738520408163265
375,153345956,1995592,0.7
376,189737294,1995592,0.8125
377,204245630,1995592,0.6895833333333333
378,228237755,1995592,0.6526041666666667
379,890448,18270850,0.8095238095238095
380,140093803,18270850,0.6333333333333333
381,8876378,18270850,0.825
382,3853106,18270850,1.0
383,159146952,18270850,0.95
384,45671548,18270850,0.75
385,8006868,18270850,0.785
386,335310,18270850,0.8142857142857143
387,79599263,18270850,0.8167857142857142
388,66098540,18270850,0.7129047619047619
389,85190573,18270850,0.7362500000000001
390,87140151,18270850,0.5
391,50732802,18270850,0.5
392,22929810,18270850,0.7854166666666667
393,76978443,18270850,0.768888888888889
394,182076910,18270850,0.705
395,6765869,18270850,0.7739583333333333
396,12848060,18270850,0.8175
397,26468350,18270850,0.6593073593073593
398,30047873,18270850,0.7031313131313132
399,36692694,18270850,0.5
400,52858620,18270850,0.6690476190476191
401,67075690,18270850,0.7775000000000001
402,121039513,18270850,0.7733333333333334
403,143462585,18270850,0.8
404,177865652,18270850,0.6917687074829932
405,274392167,18270850,0.5
406,1465079,801222,0.6980555555555555
407,27752270,801222,0.735
408,22103992,801222,0.9320833333333334
409,80377687,801222,0.7029761904761904
410,1465079,5631903,0.6687500000000001
411,11787964,5631903,0.7083333333333334
412,17591326,5631903,0.64
413,11210236,5631903,0.7523809523809524
414,22604720,5631903,0.66640625
415,29131748,5631903,0.7849999999999999
416,31926721,5631903,0.6921666666666667
417,33691853,5631903,0.8375
418,50850712,5631903,0.6704761904761904
419,94888249,5631903,0.613287037037037
420,128578739,5631903,0.8191666666666667
421,152300980,5631903,0.7375
422,1669696,125176,0.8200000000000001
423,1115486,125176,0.7498148148148148
424,6601461,125176,0.7625
425,10710961,125176,0.7194444444444444
426,537649,125176,0.6583333333333333
427,12984599,125176,0.7349404761904762
428,52125698,125176,0.729375
429,358269,125176,0.753125
430,768020,125176,0.54140625
431,1016007,125176,0.7076666666666667
432,2752060,125176,0.8
433,4462838,125176,0.8416666666666667
434,5097864,125176,0.6261904761904762
435,5490160,125176,0.6223452380952381
436,8741420,125176,0.5809895833333334
437,12547830,125176,0.736
438,13712253,125176,0.7
439,20916897,125176,0.6542361111111111
440,27909204,125176,0.6716145833333333
441,27975769,125176,0.48157738095238095
442,29010761,125176,0.6689814814814815
443,31491059,125176,0.6259259259259259
444,32874796,125176,0.7416666666666667
445,34006561,125176,0.5865384615384616
446,34524038,125176,0.7784722222222222
447,46896226,125176,0.5999149659863946
448,50615188,125176,0.5435714285714286
449,50917403,125176,0.6907407407407408
450,51981825,125176,0.8458333333333333
451,52979267,125176,0.75
452,53507560,125176,0.7035185185185185
453,55846484,125176,0.6533333333333333
454,57665344,125176,0.7270833333333333
455,70201445,125176,0.825
456,89438836,125176,0.7433333333333333
457,103704594,125176,0.8
458,115472816,125176,0.6586111111111111
459,122967358,125176,0.711875
460,142435525,125176,0.6658333333333333
461,143829814,125176,0.75625
462,168401351,125176,0.6196969696969697
463,172964158,125176,0.7134259259259259
464,189760465,125176,0.7270833333333333
465,192586442,125176,0.7083116883116882
466,219333060,125176,0.6181862745098039
467,1669696,736244,0.7111309523809524
468,2648930,736244,0.7371666666666666
469,1449243,736244,0.6360416666666666
470,9171070,736244,0.95
471,3719934,736244,0.7083333333333334
472,2788711,736244,0.745
473,11320766,736244,0.5791666666666667
474,302110,736244,0.7444444444444445
475,1280044,736244,0.7214285714285714
476,1683065,736244,0.7944444444444445
477,2662383,736244,0.8028273809523809
478,3137472,736244,0.7290441176470588
479,3178822,736244,0.5918981481481481
480,3580382,736244,0.6947619047619048
481,4025074,736244,0.85
482,4405897,736244,0.7145833333333333
483,4498677,736244,0.6627083333333333
484,4513939,736244,0.74
485,4660773,736244,0.7791666666666667
486,4713305,736244,0.7783333333333333
487,5200732,736244,0.7130952380952381
488,5549712,736244,0.6921875
489,5694227,736244,0.759375
490,6108780,736244,0.6742424242424242
491,6813221,736244,0.6791666666666667
492,7898338,736244,0.5
493,8501530,736244,0.6363095238095238
494,8973275,736244,0.7492307692307691
495,10784071,736244,0.6645833333333333
496,11047145,736244,0.634375
497,11112014,736244,0.675
498,14038803,736244,0.7611111111111111
499,14253555,736244,0.7375
500,15499178,736244,0.7055555555555556
501,17974156,736244,0.48333333333333334
502,18587459,736244,0.6111014911014911
503,18609459,736244,0.8083333333333333
504,18849526,736244,0.6603733766233766
505,18931988,736244,0.55
506,19502637,736244,0.7883333333333333
507,23662849,736244,0.704229797979798
508,24938532,736244,0.7208333333333333
509,25743883,736244,0.6908333333333333
510,26569730,736244,0.6622395833333333
511,26720914,736244,1.0
512,29371828,736244,0.8
513,30447630,736244,0.8722222222222222
514,40794291,736244,0.6513888888888889
515,41705949,736244,0.7354166666666667
516,65857687,736244,0.6375
517,68520809,736244,0.5
518,74247098,736244,0.7277777777777777
519,74353528,736244,0.6726153846153846
520,77919248,736244,0.8499999999999999
521,81534671,736244,0.675
522,81921198,736244,0.7045
523,94383339,736244,0.5
524,101602301,736244,0.83125
525,107480630,736244,0.7202380952380952
526,125570918,736244,0.6791666666666667
527,132869668,736244,0.6791666666666667
528,167972177,736244,0.7475641025641026
529,226551755,736244,0.8091666666666667
530,1669696,5881530,0.7188888888888889
531,18996643,5881530,0.766
532,2543862,5881530,0.7305555555555555
533,69291311,5881530,0.75546875
534,376111,5881530,0.6576944444444445
535,142055,5881530,0.8569444444444445
536,1728479,5881530,0.7083333333333334
537,5853198,5881530,0.7333333333333334
538,27594816,5881530,0.5875
539,11454817,5881530,0.6458333333333334
540,45905366,5881530,0.7050231481481481
541,140089512,5881530,0.9166666666666667
542,1149587,5881530,0.7371428571428571
543,15270094,5881530,0.676441798941799
544,26721740,5881530,0.8583333333333334
545,7621484,5881530,0.8178819444444444
546,2472298,5881530,0.89
547,3252247,5881530,0.6734848484848485
548,3638658,5881530,0.7845833333333334
549,7552498,5881530,0.768888888888889
550,8202042,5881530,0.7040865384615385
551,22297056,5881530,0.6659090909090909
552,29280139,5881530,0.7730272108843537
553,29863875,5881530,0.7145833333333333
554,48764332,5881530,0.6498958333333333
555,52137960,5881530,0.7611111111111111
556,52881956,5881530,0.7119047619047619
557,62545858,5881530,0.6855555555555556
558,64346241,5881530,0.5837535014005603
559,71641209,5881530,0.9345833333333333
560,95307768,5881530,0.6245192307692307
561,120803388,5881530,0.7320833333333334
562,1752644,3812348,0.6277777777777778
563,8093682,3812348,0.6764749536178107
564,5139931,3812348,0.8176388888888888
565,791723,3812348,0.6810008481102231
566,3526066,3812348,0.6448472222222222
567,43226619,3812348,0.6723586309523809
568,24381764,3812348,0.6804082491582492
569,17841754,3812348,0.6156250000000001
570,14120474,3812348,0.620625
571,50610417,3812348,0.6328125
572,161489640,3812348,0.8166666666666667
573,13645776,3812348,0.7019696969696969
574,44118064,3812348,0.6500694444444445
575,467638,3812348,0.76375
576,11454817,3812348,0.7767857142857143
577,3197058,3812348,0.6765277777777778
578,5352502,3812348,0.6395833333333334
579,45323713,3812348,0.6260416666666666
580,4847581,3812348,0.7166666666666667
581,403260,3812348,0.7509953703703705
582,4154412,3812348,0.7
583,4173344,3812348,0.6547916666666667
584,4176042,3812348,0.775
585,5038934,3812348,0.6934374999999999
586,5238433,3812348,0.8277777777777777
587,5737035,3812348,0.8369791666666666
588,6182299,3812348,0.6570370370370371
589,7370198,3812348,0.5
590,7991572,3812348,0.6697916666666667
591,9167701,3812348,0.6626666666666667
592,9299441,3812348,0.7122222222222222
593,11027128,3812348,0.6388888888888888
594,13618598,3812348,0.6666666666666666
595,14557317,3812348,0.651171875
596,14621062,3812348,0.734375
597,14719291,3812348,0.74
598,15344441,3812348,1.0
599,16588080,3812348,0.7010119047619048
600,18885933,3812348,0.7742424242424242
601,20289993,3812348,0.6961805555555556
602,20839878,3812348,0.7614285714285713
603,20918607,3812348,0.75
604,21198959,3812348,0.9183333333333332
605,21591663,3812348,0.6213798701298702
606,21968593,3812348,0.725
607,23066022,3812348,0.5
608,30688387,3812348,0.7341666666666666
609,31652146,3812348,0.6253472222222223
610,33011202,3812348,0.7357142857142858
611,43102385,3812348,0.6779999999999999
612,45176669,3812348,0.8225
613,50686341,3812348,0.7125
614,50800360,3812348,0.6387499999999999
615,56384113,3812348,0.80109375
616,56610034,3812348,0.7833333333333333
617,57219813,3812348,0.673974358974359
618,57784103,3812348,0.6888888888888889
619,65075856,3812348,0.7595833333333334
620,69430479,3812348,0.7066666666666667
621,71769384,3812348,0.7942708333333334
622,74948061,3812348,0.65
623,75395176,3812348,0.6924583333333334
624,76520393,3812348,0.7221428571428572
625,81045179,3812348,0.6672619047619048
626,83320836,3812348,0.7384722222222222
627,87205290,3812348,0.5
628,94066607,3812348,0.7083333333333333
629,94592488,3812348,0.7395833333333333
630,94677191,3812348,0.735
631,96721342,3812348,0.7174373947811448
632,98049059,3812348,0.9
633,102298727,3812348,0.5525
634,102929331,3812348,0.6153571428571428
635,118209972,3812348,0.8222222222222222
636,118975910,3812348,0.75625
637,124798894,3812348,0.6483333333333333
638,139623567,3812348,0.5
639,141577819,3812348,0.8
640,189512983,3812348,0.5
641,195229280,3812348,0.7477378472222221
642,204066561,3812348,0.6833333333333333
643,209317869,3812348,0.9
644,222946576,3812348,0.6435714285714286
645,251363970,3812348,0.5
646,258300351,3812348,0.6493055555555556
647,2043709,29940037,0.7886904761904763
648,4623087,29940037,0.6822916666666667
649,43126134,29940037,0.61875
650,1972540,29940037,0.7275
651,100074965,29940037,0.5
652,4662,29940037,0.9127777777777777
653,11711037,29940037,0.74375
654,2362772,20189915,0.9
655,2663308,20189915,0.658328373015873
656,76239152,20189915,0.5592261904761905
657,6499027,20189915,0.7083333333333333
658,26962460,20189915,0.675
659,58786322,20189915,0.5651543209876543
660,16297284,20189915,0.7215277777777778
661,8671103,20189915,0.6718650793650793
662,5526639,20189915,0.7996666666666667
663,8482700,20189915,0.7296296296296296
664,62189885,20189915,0.7375
665,2303650,20189915,0.7
666,3573228,20189915,0.6295833333333334
667,241021605,20189915,0.7451388888888889
668,59642314,20189915,0.7375
669,48981056,20189915,0.7291666666666666
670,21868026,20189915,0.7476666666666667
671,85505427,20189915,0.6859375
672,145724228,20189915,0.6321428571428571
673,29227939,20189915,0.6111111111111112
674,196893091,20189915,0.7136363636363636
675,9858506,20189915,0.5513888888888889
676,18620221,20189915,0.6980555555555555
677,34060259,20189915,0.645
678,51844560,20189915,0.7611111111111111
679,53753966,20189915,0.7602430555555556
680,71292951,20189915,0.8233333333333334
681,150992091,20189915,0.5
682,175729854,20189915,0.6666666666666666
683,210822937,20189915,0.7625
684,2811822,18589,0.6989473684210527
685,13000838,18589,0.875
686,739505,18589,0.7647619047619048
687,812902,18589,0.7085945767195767
688,1349627,18589,0.7418650793650794
689,1777066,18589,0.6857378472222222
690,2527987,18589,0.76
691,2850365,18589,0.6878787878787879
692,2923747,18589,0.7146522556390977
693,6506970,18589,0.7482142857142857
694,6735610,18589,0.6577416666666667
695,7857497,18589,0.7333333333333333
696,9365660,18589,0.7263541666666666
697,19192211,18589,0.7644047619047619
698,20450573,18589,0.8157738095238096
699,26913849,18589,0.7522727272727273
700,28514708,18589,0.8378571428571429
701,28886883,18589,0.8069444444444445
702,35235408,18589,0.5
703,38259968,18589,0.65
704,45844807,18589,0.7925
705,58655936,18589,0.731
706,59670057,18589,0.775
707,66838193,18589,0.6910714285714286
708,74638592,18589,0.6996296296296296
709,83348298,18589,0.6875
710,93464104,18589,0.7583333333333333
711,99024807,18589,0.7033333333333334
712,101731675,18589,0.7420238095238095
713,106814944,18589,0.6857142857142857
714,107877395,18589,0.745
715,144385064,18589,0.5
716,157385128,18589,0.8195833333333333
717,217948290,18589,0.725
718,4914668,1273760,0.809375
719,6772616,1273760,0.78125
720,23036723,1273760,0.7272222222222222
721,7933344,1273760,0.6778571428571428
722,159957,1273760,0.6841666666666667
723,262649,1273760,0.68425
724,2343345,1273760,0.56375
725,4218223,1273760,0.625
726,4587413,1273760,0.6897435897435897
727,7525312,1273760,0.6888888888888889
728,8230777,1273760,0.7567857142857143
729,11579788,1273760,0.6658333333333333
730,12335711,1273760,0.8666666666666667
731,15129310,1273760,0.6571428571428571
732,18193326,1273760,0.8025793650793651
733,19361138,1273760,0.775
734,26321917,1273760,0.6585714285714286
735,26559944,1273760,0.9
736,45633281,1273760,0.6927083333333334
737,54018326,1273760,0.73
738,59790913,1273760,0.8
739,69418450,1273760,0.64
740,71218693,1273760,0.7324999999999999
741,89718166,1273760,0.7436666666666667
742,98009633,1273760,0.7275
743,131130607,1273760,1.0
744,176835960,1273760,0.7
745,5100398,3859085,0.7242857142857142
746,302648,3859085,0.687689393939394
747,5490160,3859085,0.6528368702553485
748,2173158,3859085,0.6725000000000001
749,12969,3859085,0.6252192982456141
750,6454509,3859085,0.7309767316017316
751,132218423,3859085,0.5
752,4359686,3859085,0.8111111111111111
753,167434694,3859085,0.6723214285714285
754,14621062,3859085,0.7993333333333333
755,711053,3859085,0.671721348826612
756,2526361,3859085,0.7101190476190475
757,3260357,3859085,0.6976190476190477
758,4668286,3859085,0.7221921596921597
759,5131491,3859085,0.6799999999999999
760,6416732,3859085,0.7361979166666667
761,7382526,3859085,0.7878333333333334
762,8083170,3859085,0.6591435185185186
763,8401548,3859085,0.6088888888888889
764,11026297,3859085,0.6235714285714286
765,12175478,3859085,0.7425735294117647
766,13507271,3859085,0.6168141233766233
767,20781895,3859085,0.5898979591836735
768,40935450,3859085,0.7003535353535354
769,41771183,3859085,0.7610714285714286
770,44242639,3859085,0.5
771,48412446,3859085,0.5916666666666667
772,55006271,3859085,0.766875
773,56159220,3859085,0.8125
774,64140452,3859085,0.7056818181818182
775,69263400,3859085,0.74375
776,89374813,3859085,0.6966220238095238
777,105084471,3859085,0.63
778,109568320,3859085,0.6809722222222222
779,113731309,3859085,0.7324074074074073
780,128774637,3859085,0.7072222222222222
781,157087040,3859085,0.74625
782,158497746,3859085,0.6541666666666667
783,242946820,3859085,0.6769444444444445
784,5124886,2997479,0.6799479166666667
785,60279496,2997479,0.6861952861952861
786,842771,2997479,0.5905092592592592
787,4276274,2997479,0.740625
788,9820455,2997479,0.6344114219114219
789,3526066,2997479,0.6367708333333333
790,21193165,2997479,0.5927083333333334
791,23052061,2997479,0.6916666666666667
792,136540578,2997479,0.6878124999999999
793,6759384,2997479,0.7283333333333333
794,3960298,2997479,0.6590277777777778
795,19600554,2997479,0.6192857142857143
796,210164562,2997479,0.5579166666666666
797,467638,2997479,0.875
798,1101783,2997479,0.685
799,1733126,2997479,0.7033333333333334
800,1846697,2997479,0.6360576923076924
801,2319150,2997479,0.68
802,3587298,2997479,0.5692708333333334
803,3783726,2997479,0.7375
804,4847581,2997479,0.6291666666666667
805,7840258,2997479,0.8458333333333334
806,8183652,2997479,0.618968253968254
807,9420405,2997479,0.6883730158730158
808,9819746,2997479,0.7666666666666666
809,10641374,2997479,0.8833333333333333
810,11528687,2997479,0.7670138888888889
811,13062952,2997479,0.709375
812,14406092,2997479,0.6332196969696969
813,14489937,2997479,0.6218013784461153
814,17676997,2997479,1.0
815,18065497,2997479,0.6961111111111111
816,23120557,2997479,0.7791666666666667
